,Actual Outcome,prob_0,prob_1,predicted_TARGET
57947,0,0.95536494,0.044635054,0
57948,0,0.8932895,0.10671048,0
57949,0,0.8303537,0.16964634,0
57950,0,0.9912973,0.008702692,0
57951,0,0.9663369,0.0336631,0
57952,0,0.97148544,0.02851458,0
57953,0,0.8602212,0.1397788,0
57954,0,0.8831974,0.11680258,0
57955,0,0.9783542,0.021645783,0
57956,0,0.94590354,0.05409644,0
57957,0,0.94391733,0.056082677,0
57958,0,0.84400994,0.15599006,0
57959,0,0.9545228,0.045477234,0
57960,0,0.9179418,0.0820582,0
57961,0,0.95760405,0.04239598,0
57962,0,0.95592314,0.044076856,0
57963,0,0.99772197,0.0022780371,0
57964,1,0.85689354,0.14310645,0
57965,0,0.97083235,0.029167632,0
57966,0,0.82712126,0.17287874,0
57967,0,0.7986328,0.20136718,0
57968,0,0.88794,0.112059996,0
57969,0,0.97209257,0.027907403,0
57970,0,0.90355706,0.096442945,0
57971,0,0.93532646,0.06467352,0
57972,0,0.9612566,0.038743354,0
57973,0,0.9552267,0.044773303,0
57974,0,0.8641106,0.1358894,0
57975,0,0.96256983,0.03743019,0
57976,0,0.9433673,0.05663269,0
57977,0,0.93610394,0.06389606,0
57978,0,0.9729236,0.027076418,0
57979,0,0.95490843,0.04509155,0
57980,0,0.85524964,0.14475033,0
57981,0,0.947881,0.052119024,0
57982,0,0.91115725,0.088842735,0
57983,0,0.8108572,0.18914282,0
57984,0,0.88279736,0.117202625,0
57985,0,0.954337,0.045662984,0
57986,0,0.9468531,0.053146873,0
57987,0,0.94181514,0.05818484,0
57988,0,0.87069064,0.12930934,0
57989,0,0.9826509,0.017349094,0
57990,0,0.9089737,0.091026336,0
57991,0,0.9422906,0.057709374,0
57992,0,0.97651094,0.023489036,0
57993,0,0.9253478,0.0746522,0
57994,0,0.879766,0.12023401,0
57995,0,0.96515554,0.034844484,0
57996,0,0.8904555,0.109544486,0
57997,0,0.8969715,0.10302846,0
57998,0,0.94908357,0.050916426,0
57999,0,0.8388652,0.16113478,0
58000,0,0.9078618,0.09213819,0
58001,0,0.84990996,0.15009005,0
58002,0,0.7060733,0.29392675,0
58003,0,0.9843288,0.015671171,0
58004,0,0.91773653,0.08226345,0
58005,0,0.9380709,0.06192911,0
58006,0,0.8686114,0.13138859,0
58007,0,0.8708627,0.12913726,0
58008,0,0.9492652,0.05073481,0
58009,0,0.9739283,0.026071725,0
58010,0,0.9422138,0.0577862,0
58011,0,0.9008301,0.0991699,0
58012,0,0.9817312,0.018268831,0
58013,0,0.9347358,0.065264255,0
58014,0,0.8424118,0.15758818,0
58015,0,0.952536,0.047463987,0
58016,0,0.772634,0.22736594,0
58017,0,0.84977615,0.15022384,0
58018,0,0.963742,0.036257993,0
58019,0,0.67382884,0.3261712,0
58020,0,0.8758197,0.12418035,0
58021,0,0.93519837,0.06480162,0
58022,0,0.942929,0.057070952,0
58023,1,0.72418916,0.2758108,0
58024,0,0.93993413,0.060065847,0
58025,0,0.81659544,0.18340458,0
58026,0,0.9473105,0.05268951,0
58027,1,0.86238265,0.13761738,0
58028,0,0.9617608,0.038239185,0
58029,0,0.9394746,0.060525432,0
58030,0,0.9859922,0.014007795,0
58031,0,0.92705166,0.07294836,0
58032,0,0.9490946,0.0509054,0
58033,0,0.8831919,0.11680811,0
58034,0,0.96363705,0.036362972,0
58035,0,0.9525251,0.047474895,0
58036,0,0.97619736,0.023802642,0
58037,0,0.83328193,0.16671807,0
58038,0,0.9379687,0.06203131,0
58039,0,0.93186134,0.06813865,0
58040,0,0.91615826,0.08384173,0
58041,1,0.87439555,0.12560444,0
58042,0,0.99394107,0.0060589034,0
58043,0,0.88679343,0.11320659,0
58044,0,0.9848825,0.015117553,0
58045,0,0.948775,0.05122498,0
58046,0,0.9733105,0.026689542,0
58047,0,0.8367503,0.16324966,0
58048,0,0.9699527,0.030047283,0
58049,0,0.97781706,0.02218295,0
58050,0,0.92319304,0.07680694,0
58051,0,0.9308717,0.06912828,0
58052,0,0.9060577,0.09394229,0
58053,0,0.9152554,0.084744595,0
58054,0,0.93188906,0.06811092,0
58055,0,0.9105127,0.089487314,0
58056,0,0.9240481,0.07595186,0
58057,0,0.9186001,0.081399895,0
58058,0,0.98347616,0.016523853,0
58059,0,0.9763776,0.023622418,0
58060,0,0.9561462,0.04385383,0
58061,0,0.95052856,0.049471427,0
58062,0,0.76390386,0.23609611,0
58063,0,0.9395027,0.060497306,0
58064,0,0.9294452,0.07055481,0
58065,0,0.9652439,0.03475612,0
58066,1,0.92456806,0.07543197,0
58067,0,0.8597323,0.14026776,0
58068,0,0.9623926,0.03760736,0
58069,1,0.9654294,0.0345706,0
58070,0,0.94148016,0.058519844,0
58071,0,0.9278367,0.07216327,0
58072,0,0.885475,0.11452502,0
58073,1,0.6054871,0.39451292,0
58074,0,0.97240657,0.027593432,0
58075,0,0.96937346,0.030626547,0
58076,0,0.967912,0.03208799,0
58077,1,0.87697667,0.12302331,0
58078,0,0.85960567,0.1403943,0
58079,0,0.93915606,0.060843956,0
58080,0,0.9424584,0.0575416,0
58081,0,0.98625934,0.013740667,0
58082,0,0.7992331,0.20076695,0
58083,0,0.9405801,0.059419855,0
58084,0,0.90231377,0.09768623,0
58085,0,0.8878306,0.11216936,0
58086,1,0.75771415,0.24228583,0
58087,0,0.97114605,0.028853947,0
58088,0,0.9879558,0.0120442035,0
58089,0,0.8413144,0.15868562,0
58090,0,0.97970974,0.020290257,0
58091,1,0.9595321,0.040467937,0
58092,1,0.8161657,0.18383434,0
58093,0,0.95675313,0.043246876,0
58094,0,0.94786364,0.052136388,0
58095,0,0.94398737,0.056012653,0
58096,0,0.9613332,0.03866677,0
58097,0,0.93842846,0.061571553,0
58098,0,0.96573454,0.034265447,0
58099,1,0.67857707,0.32142296,0
58100,0,0.92391014,0.076089844,0
58101,0,0.9026793,0.0973207,0
58102,0,0.9966686,0.0033314102,0
58103,0,0.97425723,0.025742799,0
58104,0,0.9741299,0.025870074,0
58105,0,0.97808725,0.021912754,0
58106,0,0.92445946,0.07554056,0
58107,0,0.951705,0.048295025,0
58108,0,0.8851424,0.11485764,0
58109,0,0.96713436,0.032865614,0
58110,0,0.90296805,0.09703195,0
58111,0,0.9788533,0.0211467,0
58112,0,0.91222286,0.087777115,0
58113,0,0.84181476,0.15818524,0
58114,0,0.96228254,0.037717473,0
58115,0,0.75166845,0.24833155,0
58116,1,0.7665596,0.2334404,0
58117,0,0.98056614,0.019433886,0
58118,0,0.96861386,0.031386133,0
58119,0,0.9725763,0.027423657,0
58120,1,0.93942916,0.060570836,0
58121,0,0.85619074,0.14380927,0
58122,0,0.9650752,0.0349248,0
58123,0,0.88925785,0.11074216,0
58124,0,0.92680955,0.07319045,0
58125,0,0.9832455,0.01675448,0
58126,0,0.98748994,0.012510083,0
58127,0,0.9875126,0.012487383,0
58128,0,0.89539844,0.10460157,0
58129,0,0.87162524,0.12837474,0
58130,0,0.96238804,0.03761195,0
58131,0,0.95304847,0.046951506,0
58132,0,0.81192255,0.18807742,0
58133,0,0.9320644,0.0679356,0
58134,0,0.96939796,0.030602038,0
58135,0,0.7787881,0.22121194,0
58136,0,0.68767333,0.31232667,0
58137,0,0.9199404,0.080059595,0
58138,0,0.8822263,0.1177737,0
58139,0,0.9578335,0.042166475,0
58140,0,0.8877984,0.112201564,0
58141,0,0.9683817,0.031618286,0
58142,0,0.8416369,0.15836309,0
58143,0,0.95054066,0.049459353,0
58144,0,0.9275371,0.07246289,0
58145,1,0.94846416,0.051535822,0
58146,0,0.902589,0.09741098,0
58147,0,0.890792,0.109207995,0
58148,0,0.97978497,0.020215029,0
58149,0,0.91083074,0.08916927,0
58150,0,0.9703202,0.029679798,0
58151,0,0.94686425,0.053135727,0
58152,0,0.89746153,0.10253847,0
58153,0,0.9661091,0.033890925,0
58154,0,0.906713,0.09328699,0
58155,0,0.9688953,0.031104706,0
58156,0,0.94502795,0.054972038,0
58157,0,0.7423182,0.2576818,0
58158,0,0.98238015,0.017619843,0
58159,0,0.9803605,0.019639468,0
58160,0,0.902391,0.09760898,0
58161,0,0.9319243,0.06807573,0
58162,0,0.9707844,0.02921559,0
58163,1,0.9637605,0.036239486,0
58164,0,0.97391963,0.026080383,0
58165,0,0.9204554,0.07954462,0
58166,0,0.9723641,0.02763585,0
58167,0,0.93541217,0.06458785,0
58168,0,0.9357963,0.06420366,0
58169,0,0.95013434,0.049865678,0
58170,1,0.7275852,0.27241477,0
58171,0,0.96697974,0.033020258,0
58172,0,0.9070353,0.09296472,0
58173,0,0.97477335,0.02522665,0
58174,1,0.90561974,0.09438027,0
58175,0,0.9306692,0.06933081,0
58176,0,0.8749436,0.12505642,0
58177,0,0.7738796,0.22612041,0
58178,0,0.945035,0.05496499,0
58179,0,0.9607973,0.039202686,0
58180,0,0.96988857,0.030111447,0
58181,0,0.9081039,0.09189614,0
58182,0,0.9426933,0.057306714,0
58183,1,0.8579035,0.14209655,0
58184,0,0.94724673,0.052753273,0
58185,0,0.9690157,0.030984288,0
58186,0,0.9569464,0.043053646,0
58187,0,0.9800919,0.019908054,0
58188,0,0.88325673,0.11674325,0
58189,0,0.9190704,0.08092956,0
58190,0,0.974713,0.025286995,0
58191,0,0.581914,0.418086,0
58192,0,0.9511219,0.048878048,0
58193,0,0.8908786,0.109121375,0
58194,0,0.9463801,0.053619914,0
58195,0,0.91293377,0.08706623,0
58196,1,0.9756032,0.024396775,0
58197,0,0.97848356,0.021516418,0
58198,0,0.9584644,0.04153562,0
58199,0,0.9092559,0.090744086,0
58200,0,0.9389855,0.061014455,0
58201,0,0.8619941,0.13800591,0
58202,0,0.98351616,0.016483862,0
58203,0,0.9308611,0.069138885,0
58204,1,0.7548108,0.24518922,0
58205,0,0.9593532,0.04064677,0
58206,0,0.9568775,0.043122496,0
58207,0,0.9293197,0.07068032,0
58208,0,0.89954424,0.10045576,0
58209,0,0.8698853,0.13011466,0
58210,0,0.89312637,0.10687363,0
58211,0,0.9577233,0.042276703,0
58212,0,0.88323134,0.11676868,0
58213,0,0.99914145,0.0008585475,0
58214,0,0.9896009,0.010399085,0
58215,0,0.9669834,0.033016603,0
58216,0,0.79630786,0.20369214,0
58217,1,0.77524734,0.22475263,0
58218,0,0.96898144,0.031018576,0
58219,0,0.9265028,0.07349719,0
58220,0,0.9511351,0.048864894,0
58221,0,0.9089839,0.091016114,0
58222,0,0.9074578,0.09254218,0
58223,0,0.9418398,0.05816019,0
58224,0,0.92974174,0.07025828,0
58225,0,0.93273824,0.06726177,0
58226,1,0.7236463,0.27635372,0
58227,0,0.9193557,0.08064433,0
58228,0,0.938522,0.06147801,0
58229,0,0.9277432,0.07225681,0
58230,0,0.88227385,0.117726155,0
58231,0,0.97081065,0.029189324,0
58232,0,0.93683714,0.063162886,0
58233,0,0.9539952,0.046004772,0
58234,0,0.9116956,0.08830443,0
58235,0,0.98434216,0.015657848,0
58236,0,0.90114164,0.09885839,0
58237,0,0.8871639,0.11283609,0
58238,0,0.9893461,0.010653888,0
58239,0,0.961549,0.038451,0
58240,0,0.9316976,0.068302386,0
58241,0,0.95131344,0.04868654,0
58242,0,0.87558794,0.12441207,0
58243,0,0.8976642,0.1023358,0
58244,0,0.9578882,0.042111803,0
58245,0,0.927387,0.072613,0
58246,0,0.95390016,0.046099838,0
58247,0,0.92468154,0.075318485,0
58248,0,0.95648926,0.043510713,0
58249,0,0.8730673,0.1269327,0
58250,0,0.9269701,0.07302988,0
58251,0,0.96952736,0.030472666,0
58252,0,0.63163626,0.36836377,0
58253,0,0.9773064,0.02269358,0
58254,0,0.9505774,0.049422614,0
58255,0,0.9569031,0.043096904,0
58256,0,0.9907516,0.009248389,0
58257,0,0.9612959,0.03870407,0
58258,0,0.9095012,0.0904988,0
58259,0,0.9431519,0.05684811,0
58260,0,0.9394111,0.06058889,0
58261,0,0.91514444,0.08485556,0
58262,0,0.9913202,0.008679821,0
58263,0,0.96206224,0.037937764,0
58264,0,0.96413314,0.035866883,0
58265,0,0.9408699,0.059130095,0
58266,0,0.9542711,0.04572895,0
58267,0,0.9498226,0.05017741,0
58268,1,0.82059205,0.17940797,0
58269,0,0.9860134,0.013986564,0
58270,0,0.9505679,0.049432125,0
58271,0,0.92794675,0.07205326,0
58272,0,0.9892373,0.01076272,0
58273,0,0.9097154,0.09028456,0
58274,1,0.6936984,0.3063016,0
58275,0,0.95025337,0.049746662,0
58276,1,0.90953165,0.09046835,0
58277,0,0.95809144,0.041908547,0
58278,0,0.95792896,0.042071026,0
58279,0,0.4196759,0.5803241,1
58280,0,0.8536767,0.14632335,0
58281,0,0.94778144,0.05221855,0
58282,0,0.9261898,0.0738102,0
58283,0,0.9747082,0.025291778,0
58284,0,0.945397,0.05460297,0
58285,0,0.97628343,0.023716545,0
58286,0,0.98698777,0.013012257,0
58287,0,0.91857845,0.08142153,0
58288,0,0.9389095,0.061090525,0
58289,0,0.9218812,0.07811878,0
58290,0,0.964693,0.035307012,0
58291,0,0.8826557,0.11734433,0
58292,0,0.95175195,0.048248056,0
58293,0,0.8966705,0.10332947,0
58294,0,0.9160369,0.0839631,0
58295,0,0.9595946,0.040405363,0
58296,1,0.8198987,0.18010129,0
58297,0,0.8501871,0.14981288,0
58298,1,0.96068335,0.039316684,0
58299,0,0.9391335,0.06086649,0
58300,0,0.9178898,0.082110204,0
58301,0,0.95722467,0.04277534,0
58302,0,0.9654126,0.03458741,0
58303,1,0.7508538,0.24914622,0
58304,0,0.8708606,0.12913942,0
58305,0,0.9222103,0.07778972,0
58306,0,0.95426846,0.045731522,0
58307,0,0.89402443,0.105975546,0
58308,0,0.8440943,0.15590571,0
58309,0,0.8697005,0.13029951,0
58310,0,0.9622692,0.037730843,0
58311,0,0.942026,0.05797395,0
58312,0,0.95099515,0.04900488,0
58313,0,0.9637166,0.036283348,0
58314,1,0.8540348,0.14596523,0
58315,0,0.941771,0.05822904,0
58316,0,0.9350371,0.06496291,0
58317,1,0.8950953,0.10490473,0
58318,0,0.9562677,0.0437323,0
58319,0,0.93134904,0.06865096,0
58320,0,0.9760769,0.023923112,0
58321,0,0.9381645,0.06183553,0
58322,1,0.8487328,0.15126714,0
58323,0,0.9308455,0.06915448,0
58324,0,0.8298936,0.17010638,0
58325,0,0.95984614,0.040153842,0
58326,0,0.92992634,0.07007367,0
58327,0,0.92230475,0.07769525,0
58328,0,0.9865957,0.013404322,0
58329,0,0.91540927,0.08459071,0
58330,1,0.9353645,0.064635545,0
58331,0,0.9806925,0.019307503,0
58332,0,0.9452341,0.05476589,0
58333,0,0.91139454,0.08860546,0
58334,0,0.9379669,0.062033128,0
58335,0,0.9736959,0.026304144,0
58336,0,0.8351926,0.16480736,0
58337,0,0.9716092,0.028390823,0
58338,0,0.95125437,0.04874562,0
58339,0,0.87517285,0.12482712,0
58340,0,0.90045726,0.099542744,0
58341,0,0.89158916,0.108410865,0
58342,0,0.92930126,0.07069872,0
58343,0,0.96220773,0.03779224,0
58344,0,0.92409694,0.07590305,0
58345,0,0.9796374,0.020362623,0
58346,0,0.9115934,0.08840664,0
58347,0,0.98383147,0.016168552,0
58348,0,0.9807343,0.01926569,0
58349,0,0.93758947,0.06241051,0
58350,0,0.9759893,0.024010746,0
58351,0,0.8274659,0.17253411,0
58352,1,0.958414,0.041585974,0
58353,0,0.97060984,0.029390173,0
58354,0,0.8094722,0.19052781,0
58355,0,0.9701331,0.0298669,0
58356,0,0.9519607,0.04803929,0
58357,0,0.9781583,0.021841684,0
58358,0,0.9470393,0.052960675,0
58359,0,0.9516165,0.048383493,0
58360,0,0.94911426,0.05088576,0
58361,0,0.99037296,0.009627017,0
58362,0,0.84630686,0.15369312,0
58363,0,0.91699946,0.083000556,0
58364,0,0.93734294,0.06265705,0
58365,1,0.85046035,0.14953963,0
58366,0,0.8855935,0.11440652,0
58367,0,0.8747872,0.12521277,0
58368,0,0.98537964,0.014620335,0
58369,0,0.9449333,0.055066727,0
58370,0,0.7300885,0.26991156,0
58371,0,0.93120396,0.068796024,0
58372,0,0.95112926,0.048870765,0
58373,0,0.8477809,0.15221913,0
58374,0,0.8671705,0.1328295,0
58375,1,0.7175407,0.28245932,0
58376,0,0.79114276,0.20885724,0
58377,0,0.8065014,0.19349861,0
58378,0,0.961935,0.03806501,0
58379,0,0.9869082,0.013091826,0
58380,0,0.97973317,0.02026682,0
58381,0,0.9706135,0.029386502,0
58382,0,0.9155326,0.08446742,0
58383,0,0.956258,0.043742023,0
58384,0,0.96791816,0.03208184,0
58385,0,0.96549356,0.03450643,0
58386,1,0.93469703,0.065302975,0
58387,0,0.86994636,0.13005365,0
58388,1,0.8546214,0.1453786,0
58389,0,0.95309335,0.04690663,0
58390,0,0.98708504,0.012914947,0
58391,0,0.9202949,0.07970512,0
58392,0,0.9793868,0.020613205,0
58393,0,0.9501056,0.04989438,0
58394,0,0.97396064,0.026039364,0
58395,0,0.94473416,0.055265833,0
58396,0,0.91928685,0.08071312,0
58397,0,0.94285136,0.057148643,0
58398,0,0.9864083,0.013591718,0
58399,0,0.9240935,0.075906545,0
58400,1,0.9606904,0.039309617,0
58401,0,0.9595885,0.040411495,0
58402,0,0.9293906,0.07060937,0
58403,0,0.928761,0.07123902,0
58404,0,0.9436682,0.056331817,0
58405,0,0.8743709,0.12562914,0
58406,0,0.9530539,0.04694613,0
58407,0,0.9866174,0.013382621,0
58408,0,0.83115935,0.16884068,0
58409,0,0.85689306,0.14310695,0
58410,0,0.9389254,0.061074592,0
58411,0,0.792565,0.207435,0
58412,0,0.87236667,0.12763332,0
58413,0,0.96653813,0.03346187,0
58414,0,0.9641692,0.03583082,0
58415,0,0.957452,0.04254799,0
58416,0,0.9239868,0.076013185,0
58417,0,0.9108313,0.08916873,0
58418,1,0.77775615,0.22224385,0
58419,0,0.86008686,0.13991313,0
58420,0,0.8902918,0.10970817,0
58421,1,0.7876811,0.21231887,0
58422,0,0.9625447,0.03745535,0
58423,1,0.90861094,0.09138909,0
58424,0,0.9773126,0.022687398,0
58425,0,0.7033378,0.2966622,0
58426,0,0.7179812,0.2820188,0
58427,0,0.9501794,0.049820624,0
58428,0,0.8937086,0.1062914,0
58429,1,0.9174183,0.0825817,0
58430,0,0.98242,0.01757997,0
58431,0,0.9242849,0.07571513,0
58432,0,0.8630903,0.13690975,0
58433,0,0.8139924,0.18600759,0
58434,0,0.92209375,0.07790627,0
58435,0,0.76575375,0.23424627,0
58436,0,0.96518695,0.034813017,0
58437,0,0.9637151,0.036284946,0
58438,0,0.8382599,0.16174014,0
58439,0,0.94940245,0.05059757,0
58440,0,0.95870847,0.04129151,0
58441,0,0.9709986,0.029001435,0
58442,0,0.9546882,0.045311783,0
58443,0,0.98912466,0.01087536,0
58444,1,0.84255606,0.15744396,0
58445,0,0.9821603,0.017839756,0
58446,0,0.9562177,0.043782283,0
58447,0,0.9297329,0.070267096,0
58448,0,0.5998887,0.40011135,0
58449,0,0.90764135,0.092358656,0
58450,0,0.8307073,0.16929267,0
58451,0,0.9147381,0.0852619,0
58452,0,0.86472183,0.13527817,0
58453,1,0.90273416,0.09726587,0
58454,0,0.9405481,0.059451893,0
58455,0,0.9294381,0.07056186,0
58456,0,0.8570639,0.1429361,0
58457,0,0.9473381,0.052661877,0
58458,0,0.9166586,0.0833414,0
58459,0,0.95581365,0.044186324,0
58460,0,0.92719823,0.072801754,0
58461,0,0.95912075,0.04087928,0
58462,0,0.95363325,0.046366774,0
58463,0,0.9851802,0.014819781,0
58464,0,0.9482685,0.051731545,0
58465,0,0.96344846,0.036551535,0
58466,0,0.94411415,0.055885844,0
58467,0,0.9531316,0.046868384,0
58468,0,0.9454386,0.054561347,0
58469,0,0.9676115,0.0323885,0
58470,0,0.97018903,0.029810948,0
58471,0,0.9317332,0.06826682,0
58472,0,0.8181878,0.18181223,0
58473,0,0.94218135,0.057818636,0
58474,0,0.73871416,0.26128584,0
58475,0,0.86522263,0.13477738,0
58476,0,0.94325835,0.056741647,0
58477,0,0.9393567,0.060643326,0
58478,0,0.950791,0.04920899,0
58479,0,0.7104765,0.28952348,0
58480,0,0.9397808,0.06021923,0
58481,0,0.8684524,0.13154756,0
58482,0,0.96514964,0.03485035,0
58483,0,0.90613604,0.09386397,0
58484,0,0.86831623,0.13168378,0
58485,0,0.93584865,0.06415136,0
58486,0,0.9546205,0.045379497,0
58487,0,0.9717342,0.02826576,0
58488,0,0.93934894,0.060651064,0
58489,0,0.97801137,0.021988655,0
58490,0,0.97866505,0.02133497,0
58491,0,0.8821409,0.117859095,0
58492,1,0.931102,0.068898045,0
58493,0,0.86045045,0.13954954,0
58494,0,0.8489897,0.15101025,0
58495,0,0.9045957,0.095404305,0
58496,0,0.89510226,0.10489772,0
58497,0,0.9806747,0.019325344,0
58498,0,0.92773485,0.07226517,0
58499,0,0.95980376,0.040196262,0
58500,0,0.8116434,0.18835658,0
58501,0,0.9413371,0.058662914,0
58502,0,0.9749524,0.025047611,0
58503,0,0.95632935,0.043670665,0
58504,0,0.9588813,0.041118667,0
58505,0,0.9809734,0.01902659,0
58506,0,0.90027094,0.09972903,0
58507,0,0.95446354,0.045536436,0
58508,0,0.9332576,0.06674239,0
58509,0,0.92930424,0.070695765,0
58510,0,0.8630252,0.13697484,0
58511,0,0.9583458,0.041654207,0
58512,0,0.9126692,0.08733081,0
58513,0,0.94494104,0.055058926,0
58514,0,0.9329542,0.0670458,0
58515,0,0.96623594,0.03376404,0
58516,0,0.9823706,0.01762936,0
58517,1,0.9805067,0.019493306,0
58518,0,0.940449,0.05955097,0
58519,0,0.9713784,0.028621618,0
58520,1,0.9162368,0.08376318,0
58521,0,0.8841722,0.11582778,0
58522,0,0.9476486,0.05235142,0
58523,0,0.96596265,0.034037367,0
58524,0,0.7749708,0.22502916,0
58525,0,0.9475694,0.05243063,0
58526,0,0.9611072,0.038892824,0
58527,0,0.96830183,0.031698156,0
58528,0,0.9404376,0.059562363,0
58529,1,0.9166247,0.08337526,0
58530,0,0.95968676,0.040313225,0
58531,0,0.9533116,0.0466884,0
58532,0,0.935826,0.06417398,0
58533,0,0.91226983,0.087730184,0
58534,0,0.95455307,0.04544693,0
58535,0,0.9662151,0.03378493,0
58536,0,0.9602115,0.039788462,0
58537,0,0.87318426,0.12681575,0
58538,0,0.9054526,0.094547406,0
58539,0,0.9245704,0.07542961,0
58540,0,0.9559474,0.044052575,0
58541,0,0.8680897,0.13191031,0
58542,0,0.9585597,0.041440323,0
58543,0,0.9869453,0.013054753,0
58544,0,0.86902785,0.13097212,0
58545,0,0.8154172,0.1845828,0
58546,0,0.85431224,0.14568777,0
58547,0,0.9535291,0.04647091,0
58548,0,0.906994,0.093005985,0
58549,0,0.9342988,0.06570119,0
58550,0,0.9657861,0.03421388,0
58551,0,0.84824884,0.15175118,0
58552,0,0.9640309,0.035969067,0
58553,0,0.9654944,0.03450561,0
58554,0,0.8656379,0.13436209,0
58555,0,0.8216828,0.17831716,0
58556,0,0.9443711,0.055628885,0
58557,0,0.9242992,0.075700834,0
58558,0,0.93310034,0.06689968,0
58559,0,0.96464074,0.03535925,0
58560,0,0.9734971,0.026502911,0
58561,0,0.9682014,0.03179858,0
58562,0,0.9367387,0.063261285,0
58563,0,0.8903509,0.109649114,0
58564,0,0.95114195,0.048858076,0
58565,0,0.9037839,0.096216105,0
58566,0,0.976551,0.023449015,0
58567,0,0.8781549,0.121845156,0
58568,0,0.91480535,0.085194655,0
58569,0,0.9031859,0.09681408,0
58570,1,0.91914904,0.08085093,0
58571,1,0.8622929,0.13770713,0
58572,0,0.940012,0.05998805,0
58573,0,0.9150648,0.0849352,0
58574,0,0.87324965,0.12675038,0
58575,0,0.9258835,0.07411653,0
58576,0,0.9555691,0.044430934,0
58577,0,0.9735386,0.026461426,0
58578,0,0.9235795,0.076420486,0
58579,0,0.9717836,0.028216438,0
58580,0,0.9268353,0.07316467,0
58581,1,0.89430195,0.10569807,0
58582,0,0.881368,0.11863203,0
58583,0,0.9752039,0.024796115,0
58584,0,0.9969127,0.0030872973,0
58585,0,0.92003554,0.079964474,0
58586,0,0.97551423,0.02448574,0
58587,0,0.9768472,0.023152808,0
58588,0,0.9073935,0.09260647,0
58589,0,0.764646,0.235354,0
58590,0,0.9078517,0.092148334,0
58591,0,0.9136364,0.08636363,0
58592,0,0.9064915,0.09350851,0
58593,0,0.92325944,0.076740555,0
58594,0,0.91158676,0.08841321,0
58595,0,0.7422825,0.25771752,0
58596,0,0.9612271,0.038772896,0
58597,0,0.989316,0.010684011,0
58598,1,0.8599279,0.1400721,0
58599,0,0.89504987,0.104950145,0
58600,0,0.9611365,0.03886348,0
58601,0,0.83476543,0.16523457,0
58602,0,0.94764197,0.052358042,0
58603,0,0.9536044,0.046395596,0
58604,0,0.81851554,0.18148449,0
58605,0,0.81908375,0.18091623,0
58606,1,0.8700211,0.12997887,0
58607,0,0.9530951,0.046904895,0
58608,0,0.85116476,0.14883523,0
58609,0,0.97643137,0.023568619,0
58610,0,0.9175547,0.082445316,0
58611,0,0.98042166,0.019578328,0
58612,0,0.6975645,0.3024355,0
58613,1,0.9055027,0.09449733,0
58614,0,0.8978496,0.1021504,0
58615,0,0.8741102,0.12588975,0
58616,0,0.947283,0.05271697,0
58617,0,0.91330636,0.08669367,0
58618,0,0.94109577,0.058904257,0
58619,1,0.95165604,0.048343934,0
58620,0,0.9405195,0.0594805,0
58621,0,0.8435608,0.15643921,0
58622,0,0.9278078,0.072192185,0
58623,0,0.9966201,0.00337986,0
58624,0,0.9199121,0.0800879,0
58625,0,0.8921521,0.1078479,0
58626,1,0.71403813,0.28596184,0
58627,0,0.95791924,0.042080767,0
58628,0,0.91564935,0.08435067,0
58629,0,0.9576837,0.0423163,0
58630,0,0.94098693,0.059013084,0
58631,0,0.95940953,0.040590454,0
58632,0,0.8302148,0.1697852,0
58633,0,0.94003505,0.059964947,0
58634,0,0.9758674,0.024132606,0
58635,0,0.99747425,0.0025257284,0
58636,0,0.95304215,0.046957824,0
58637,1,0.98116285,0.018837148,0
58638,0,0.9372638,0.06273622,0
58639,0,0.8848103,0.1151897,0
58640,0,0.7475895,0.25241047,0
58641,0,0.88607764,0.11392238,0
58642,0,0.9645962,0.035403777,0
58643,0,0.96723366,0.032766353,0
58644,0,0.93231004,0.06768997,0
58645,0,0.9542415,0.04575848,0
58646,1,0.8393856,0.16061439,0
58647,0,0.90309125,0.09690877,0
58648,0,0.95627433,0.04372569,0
58649,0,0.870583,0.12941699,0
58650,0,0.9551074,0.044892594,0
58651,0,0.88069165,0.119308345,0
58652,0,0.91644305,0.08355696,0
58653,1,0.962603,0.03739704,0
58654,0,0.94836676,0.05163323,0
58655,0,0.89973223,0.10026776,0
58656,0,0.98473734,0.01526269,0
58657,0,0.9277803,0.07221975,0
58658,0,0.9434436,0.056556392,0
58659,0,0.96580285,0.034197155,0
58660,0,0.93745935,0.06254062,0
58661,0,0.8770063,0.12299374,0
58662,0,0.9061458,0.093854174,0
58663,0,0.8814841,0.118515916,0
58664,0,0.8544989,0.14550109,0
58665,0,0.9610275,0.038972516,0
58666,0,0.9724459,0.027554097,0
58667,0,0.9638642,0.036135774,0
58668,0,0.88972545,0.11027455,0
58669,0,0.9399599,0.060040094,0
58670,0,0.8398785,0.1601215,0
58671,1,0.8422174,0.15778263,0
58672,0,0.9884146,0.0115853865,0
58673,0,0.97570586,0.024294125,0
58674,0,0.94281995,0.057180025,0
58675,0,0.94138867,0.05861135,0
58676,0,0.963429,0.036571037,0
58677,0,0.93922156,0.06077846,0
58678,1,0.833458,0.16654201,0
58679,0,0.97170097,0.02829905,0
58680,0,0.8088591,0.19114086,0
58681,0,0.9373602,0.06263977,0
58682,0,0.954712,0.045288015,0
58683,0,0.92017025,0.07982976,0
